"primary"	"secondary"	"symbol"
"269"	"100126334"	"ENSG00000216135"	"MIR885"
"270"	"100126335"	"ENSG00000212040"	"MIR543"
"271"	"100126336"	"ENSG00000215991"	"MIR208B"
"272"	"100126337"	"ENSG00000212014"	"MIR509-3"
"273"	"100126338"	"ENSG00000284224"	"MIR937"
"274"	"100126339"	"ENSG00000216141"	"MIR941-2"
"275"	"100126340"	"ENSG00000216058"	"MIR944"
"276"	"100126341"	"ENSG00000216056"	"MIR891A"
"277"	"100126342"	"ENSG00000215943"	"MIR892A"
"278"	"100126343"	"ENSG00000216009"	"MIR874"
"279"	"100126345"	"ENSG00000216099"	"MIR889"
"280"	"100126346"	"ENSG00000215938"	"MIR190B"
"281"	"100126347"	"ENSG00000216077"	"MIR887"
"282"	"100126348"	"ENSG00000211575"	"MIR760"
"283"	"100126349"	"ENSG00000215952"	"MIR921"
"284"	"100126350"	"ENSG00000215973"	"MIR933"
"285"	"100126351"	"ENSG00000284310"	"MIR939"
"286"	"100126352"	"ENSG00000283513"	"MIR941-3"
"287"	"100126354"	"ENSG00000215961"	"MIR297"
"288"	"100126355"	"ENSG00000199130"	"MIR365A"
"289"	"100126356"	"ENSG00000283978"	"MIR365B"
"290"	"100126446"	"ENSG00000232486"	"DEPDC1P2"
"291"	"100126447"	""	"LOC100126447"
"292"	"100126572"	"ENSG00000203733"	"GJE1"
"293"	"100126584"	""	"LOC100126584"
"294"	"100126596"	"ENSG00000272436"	"CUX2P1"
"295"	"100126597"	""	"CUX2P2"
"296"	"100126693"	"ENSG00000237864"	"LINC00322"
"297"	"100126780"	""	"SNAR-G1"
"298"	"100126781"	""	"SNAR-F"
"299"	"100126784"	""	"LOC100126784"
"300"	"100126791"	"ENSG00000235947"	"EGOT"
"301"	"100126793"	"ENSG00000240288"	"GHRLOS"
"302"	"100126794"	""	"GAEC1"
"303"	"100126798"	""	"SNAR-A1"
"304"	"100126799"	""	"SNAR-A2"
"305"	"100126800"	""	"SNAR-A12"
"306"	"100126822"	""	"LOC100126822"
"307"	"100126825"	"ENSG00000236187"	"GJA6P"
"308"	"100127050"	""	"VN2R21P"
"309"	"100127173"	""	"HLA-Y"
"310"	"100127206"	"ENSG00000186367"	"MINAR2"
"311"	"100127883"	""	"IBTKP1"
"312"	"100127888"	"ENSG00000232803"	"SLCO4A1-AS1"
"313"	"100127892"	"ENSG00000270880"	"LOC100127892"
"314"	"100127893"	"ENSG00000240003"	"RPL7P24"
"315"	"100127900"	"ENSG00000219736"	"LOC100127900"
"316"	"100127902"	"ENSG00000234201"	"BMI1P1"
"317"	"100127903"	""	"LOC100127903"
"318"	"100127905"	"ENSG00000198738"	"SMIM11P1"
"319"	"100127906"	"ENSG00000270480"	"PQLC1P2"
"320"	"100127907"	"ENSG00000228653"	"HNRNPCP7"
"321"	"100127908"	"ENSG00000219532"	"SELENOKP2"
"322"	"100127911"	"ENSG00000248400"	"ST13P12"
"323"	"100127912"	""	"CDRT15P11"
"324"	"100127917"	"ENSG00000217334"	"LOC100127917"
"325"	"100127919"	""	"LOC100127919"
"326"	"100127922"	"ENSG00000249031"	"SUMO2P6"
"327"	"100127924"	"ENSG00000233131"	"RPS15AP14"
"328"	"100127934"	""	"LOC100127934"
"329"	"100127938"	""	"LOC100127938"
"330"	"100127945"	"ENSG00000235805"	"SOCS5P3"
"331"	"100127949"	"ENSG00000234751"	"RPL15P16"
"332"	"100127950"	"ENSG00000181211"	"HECW1-IT1"
"333"	"100127952"	"ENSG00000256167"	"ATF4P4"
"334"	"100127954"	"ENSG00000256041"	"LOC100127954"
"335"	"100127955"	""	"LOC100127955"
"336"	"100127958"	"ENSG00000260427"	"AGGF1P9"
"337"	"100127960"	"ENSG00000255051"	"BCAS2P1"
"338"	"100127962"	""	"LOC100127962"
"339"	"100127963"	"ENSG00000242278"	"RPS3AP48"
"340"	"100127965"	""	"LOC100127965"
"341"	"100127967"	"ENSG00000257495"	"KRT73-AS1"
"342"	"100127969"	"ENSG00000230086"	"VN1R96P"
"343"	"100127976"	"ENSG00000258074"	"VTI1BP3"
"344"	"100127978"	"ENSG00000257807"	"LOC100127978"
"345"	"100127979"	"ENSG00000227009"	"FUNDC2P4"
"346"	"100127981"	"ENSG00000248376"	"LOC100127981"
"347"	"100127982"	""	"LOC100127982"
"348"	"100127983"	"ENSG00000253250"	"C8orf88"
"349"	"100127986"	"ENSG00000250928"	"LOC100127986"
"350"	"100127989"	"ENSG00000224679"	"MED15P4"
"351"	"100127993"	"ENSG00000233045"	"RPL15P5"
"352"	"100127995"	"ENSG00000223570"	"RPL34P7"
"353"	"100127999"	"ENSG00000212695"	"RPL18AP11"
"354"	"100128002"	""	"LOC100128002"
"355"	"100128004"	""	"RPL32P21"
"356"	"100128006"	"ENSG00000265489"	"LOC100128006"
"357"	"100128007"	"ENSG00000262503"	"LOC100128007"
"358"	"100128010"	"ENSG00000248278"	"SUMO2P17"
"359"	"100128011"	"ENSG00000235879"	"FAR1P1"
"360"	"100128012"	"ENSG00000259405"	"ISCA1P4"
"361"	"100128015"	"ENSG00000259557"	"HMGN1P26"
"362"	"100128016"	"ENSG00000267253"	"WHSC1L2P"
"363"	"100128017"	"ENSG00000234267"	"TULP3P1"
"364"	"100128020"	"ENSG00000242573"	"ACTR3P3"
"365"	"100128022"	""	"LOC100128022"
"366"	"100128023"	"ENSG00000224403"	"DPPA2P3"
"367"	"100128025"	"ENSG00000241313"	"WWTR1-AS1"
