"primary"	"secondary"	"symbol"
"30472"	NA	"ENSG00000258204"	NA
"30473"	"3887"	"ENSG00000205426"	"KRT81"
"30474"	"27332"	"ENSG00000075292"	"ZNF638"
"30475"	NA	"ENSG00000227791"	NA
"30476"	"374879"	"ENSG00000196110"	"ZNF699"
"30477"	NA	"ENSG00000280239"	NA
"30478"	NA	"ENSG00000229601"	NA
"30479"	"118"	"ENSG00000087274"	"ADD1"
"30480"	NA	"ENSG00000242100"	NA
"30481"	"23481"	"ENSG00000100029"	"PES1"
"30482"	"53346"	"ENSG00000136404"	"TM6SF1"
"30483"	NA	"ENSG00000261114"	NA
"30484"	NA	"ENSG00000227854"	NA
"30485"	NA	"ENSG00000214776"	NA
"30486"	NA	"ENSG00000227339"	NA
"30487"	"8193"	"ENSG00000011332"	"DPF1"
"30488"	NA	"ENSG00000200428"	NA
"30489"	NA	"ENSG00000258965"	NA
"30490"	"899"	"ENSG00000162063"	"CCNF"
"30491"	"55334"	"ENSG00000029364"	"SLC39A9"
"30492"	NA	"ENSG00000235351"	NA
"30493"	NA	"ENSG00000257288"	NA
"30494"	"389493"	"ENSG00000185290"	"NUPR2"
"30495"	"4782"	"ENSG00000141905"	"NFIC"
"30496"	"23556"	"ENSG00000197563"	"PIGN"
"30497"	"651337"	"ENSG00000255585"	"LOC651337"
"30498"	"101927087"	"ENSG00000261083"	"LINC02516"
"30499"	"100500904"	"ENSG00000265102"	"MIR3942"
"30500"	NA	"ENSG00000283338"	NA
"30501"	NA	"ENSG00000236015"	NA
"30502"	"9097"	"ENSG00000101557"	"USP14"
"30503"	NA	"ENSG00000258559"	NA
"30504"	NA	"ENSG00000225761"	NA
"30505"	NA	"ENSG00000271825"	NA
"30506"	NA	"ENSG00000233870"	NA
"30507"	"339221"	"ENSG00000182156"	"ENPP7"
"30508"	NA	"ENSG00000232719"	NA
"30509"	"56961"	"ENSG00000105251"	"SHD"
"30510"	NA	"ENSG00000199781"	NA
"30511"	NA	"ENSG00000231622"	NA
"30512"	"100302161"	"ENSG00000221771"	"MIR1205"
"30513"	NA	"ENSG00000232998"	NA
"30514"	NA	"ENSG00000233133"	NA
"30515"	NA	"ENSG00000280116"	NA
"30516"	"100422833"	"ENSG00000267959"	"MIR3188"
"30517"	NA	"ENSG00000230804"	NA
"30518"	"109616990"	"ENSG00000239035"	"SNORD13D"
"30519"	NA	"ENSG00000244451"	NA
"30520"	NA	"ENSG00000272576"	NA
"30521"	"9343"	"ENSG00000108883"	"EFTUD2"
"30522"	"339451"	"ENSG00000187961"	"KLHL17"
"30523"	NA	"ENSG00000232485"	NA
"30524"	"91433"	"ENSG00000166965"	"RCCD1"
"30525"	NA	"ENSG00000227017"	NA
"30526"	"8724"	"ENSG00000112335"	"SNX3"
"30527"	NA	"ENSG00000224773"	NA
"30528"	"83872"	"ENSG00000143341"	"HMCN1"
"30529"	NA	"ENSG00000225693"	NA
"30530"	NA	"ENSG00000259709"	NA
"30531"	NA	"ENSG00000227586"	NA
"30532"	"103724387"	"ENSG00000225039"	"LINC01058"
"30533"	NA	"ENSG00000255847"	NA
"30534"	"30849"	"ENSG00000196455"	"PIK3R4"
"30535"	"3234"	"ENSG00000175879"	"HOXD8"
"30536"	"10329"	"ENSG00000118600"	"RXYLT1"
"30537"	"57589"	"ENSG00000107036"	"RIC1"
"30538"	"347733"	"ENSG00000137285"	"TUBB2B"
"30539"	"5062"	"ENSG00000180370"	"PAK2"
"30540"	"7879"	"ENSG00000075785"	"RAB7A"
"30541"	"5862"	"ENSG00000104388"	"RAB2A"
"30542"	"84876"	"ENSG00000276045"	"ORAI1"
"30543"	NA	"ENSG00000272510"	NA
"30544"	NA	"ENSG00000267312"	NA
"30545"	"84669"	"ENSG00000170832"	"USP32"
"30546"	NA	"ENSG00000258477"	NA
"30547"	NA	"ENSG00000233045"	NA
"30548"	NA	"ENSG00000240914"	NA
"30549"	"60686"	"ENSG00000100802"	"C14orf93"
"30550"	NA	"ENSG00000236234"	NA
"30551"	NA	"ENSG00000230140"	NA
"30552"	"105371260"	"ENSG00000234222"	"LIX1L-AS1"
"30553"	NA	"ENSG00000259388"	NA
"30554"	"84262"	"ENSG00000157778"	"PSMG3"
"30555"	"26958"	"ENSG00000158623"	"COPG2"
"30556"	"7037"	"ENSG00000072274"	"TFRC"
"30557"	NA	"ENSG00000261574"	NA
"30558"	"105369391"	"ENSG00000255326"	"LOC105369391"
"30559"	NA	"ENSG00000234793"	NA
"30560"	NA	"ENSG00000234084"	NA
"30561"	"4176"	"ENSG00000166508"	"MCM7"
"30562"	"678655"	"ENSG00000215039"	"CD27-AS1"
"30563"	"54888"	"ENSG00000037474"	"NSUN2"
"30564"	"90135"	"ENSG00000184887"	"BTBD6"
"30565"	NA	"ENSG00000253384"	NA
"30566"	"55336"	"ENSG00000135722"	"FBXL8"
"30567"	"3612"	"ENSG00000133731"	"IMPA1"
"30568"	NA	"ENSG00000236861"	NA
"30569"	"400221"	"ENSG00000232774"	"FLJ22447"
"30570"	NA	"ENSG00000232823"	NA
"30571"	NA	"ENSG00000238222"	NA
"30572"	NA	"ENSG00000272219"	NA
"30573"	"22938"	"ENSG00000100603"	"SNW1"
"30574"	NA	"ENSG00000213149"	NA
"30575"	"89978"	"ENSG00000134146"	"DPH6"
"30576"	NA	"ENSG00000227512"	NA
"30577"	NA	"ENSG00000255741"	NA
"30578"	"3454"	"ENSG00000142166"	"IFNAR1"
"30579"	"101055625"	"ENSG00000257599"	"OVCH1-AS1"
"30580"	"169841"	"ENSG00000175787"	"ZNF169"
"30581"	NA	"ENSG00000242276"	NA
"30582"	"175"	"ENSG00000038002"	"AGA"
"30583"	NA	"ENSG00000243101"	NA
"30584"	NA	"ENSG00000251495"	NA
"30585"	"2873"	"ENSG00000169727"	"GPS1"
"30586"	NA	"ENSG00000213594"	NA
"30587"	NA	"ENSG00000227941"	NA
"30588"	"100874185"	"ENSG00000258537"	"FRMD6-AS2"
"30589"	NA	"ENSG00000131484"	NA
"30590"	NA	"ENSG00000233990"	NA
"30591"	"23066"	"ENSG00000144712"	"CAND2"
"30592"	"157983"	"ENSG00000183784"	"DOCK8-AS1"
"30593"	NA	"ENSG00000235785"	NA
"30594"	"54107"	"ENSG00000148229"	"POLE3"
"30595"	NA	"ENSG00000251586"	NA
"30596"	NA	"ENSG00000224067"	NA
"30597"	NA	"ENSG00000200742"	NA
"30598"	"105376731"	"ENSG00000260660"	"LOC105376731"
"30599"	"400957"	"ENSG00000228414"	"LINC01185"
"30600"	"26119"	"ENSG00000157978"	"LDLRAP1"
"30601"	NA	"ENSG00000260103"	NA
"30602"	"100289361"	"ENSG00000268129"	"LOC100289361"
"30603"	NA	"ENSG00000234329"	NA
"30604"	NA	"ENSG00000259099"	NA
"30605"	NA	"ENSG00000249741"	NA
"30606"	NA	"ENSG00000229927"	NA
"30607"	NA	"ENSG00000272953"	NA
"30608"	NA	"ENSG00000258787"	NA
"30609"	"1555"	"ENSG00000197408"	"CYP2B6"
"30610"	"100125556"	"ENSG00000171084"	"FAM86JP"
"30611"	"51004"	"ENSG00000119723"	"COQ6"
"30612"	"10113"	"ENSG00000138073"	"PREB"
"30613"	NA	"ENSG00000235802"	NA
"30614"	"55088"	"ENSG00000165813"	"CCDC186"
"30615"	"140894"	"ENSG00000149646"	"CNBD2"
"30616"	"10393"	"ENSG00000164162"	"ANAPC10"
"30617"	NA	"ENSG00000225155"	NA
"30618"	"154865"	"ENSG00000164675"	"IQUB"
"30619"	NA	"ENSG00000279800"	NA
"30620"	"6510"	"ENSG00000105281"	"SLC1A5"
"30621"	"389058"	"ENSG00000204335"	"SP5"
"30622"	"51001"	"ENSG00000156469"	"MTERF3"
"30623"	NA	"ENSG00000250492"	NA
"30624"	"387103"	"ENSG00000203760"	"CENPW"
"30625"	NA	"ENSG00000251483"	NA
"30626"	NA	"ENSG00000235081"	NA
"30627"	"100131094"	"ENSG00000205790"	"DPP9-AS1"
"30628"	NA	"ENSG00000268931"	NA
"30629"	NA	"ENSG00000232060"	NA
"30630"	NA	"ENSG00000275263"	NA
"30631"	NA	"ENSG00000231967"	NA
"30632"	NA	"ENSG00000271784"	NA
"30633"	NA	"ENSG00000254013"	NA
"30634"	"23420"	"ENSG00000103512"	"NOMO1"
"30635"	"100616183"	"ENSG00000264386"	"MIR4513"
"30636"	NA	"ENSG00000241537"	NA
"30637"	NA	"ENSG00000213370"	NA
"30638"	"148223"	"ENSG00000119559"	"C19orf25"
"30639"	"402135"	"ENSG00000231861"	"OR5K2"
"30640"	NA	"ENSG00000226377"	NA
"30641"	"2108"	"ENSG00000140374"	"ETFA"
"30642"	"27158"	"ENSG00000188566"	"NDOR1"
"30643"	"83596"	"ENSG00000126453"	"BCL2L12"
"30644"	"1408"	"ENSG00000121671"	"CRY2"
"30645"	NA	"ENSG00000199676"	NA
"30646"	"677774"	"ENSG00000252947"	"SCARNA1"
"30647"	NA	"ENSG00000273013"	NA
"30648"	NA	"ENSG00000273058"	NA
"30649"	NA	"ENSG00000228121"	NA
"30650"	"101927155"	"ENSG00000261105"	"LMO7-AS1"
"30651"	NA	"ENSG00000238251"	NA
"30652"	NA	"ENSG00000206899"	NA
"30653"	"9253"	"ENSG00000105245"	"NUMBL"
"30654"	NA	"ENSG00000232241"	NA
"30655"	"116842"	"ENSG00000164406"	"LEAP2"
"30656"	NA	"ENSG00000279147"	NA
"30657"	NA	"ENSG00000224565"	NA
"30658"	NA	"ENSG00000226015"	NA
"30659"	"54768"	"ENSG00000157423"	"HYDIN"
"30660"	NA	"ENSG00000244422"	NA
"30661"	NA	"ENSG00000267549"	NA
"30662"	NA	"ENSG00000229251"	NA
"30663"	"50618"	"ENSG00000198399"	"ITSN2"
"30664"	NA	"ENSG00000230894"	NA
"30665"	NA	"ENSG00000236105"	NA
"30666"	NA	"ENSG00000274038"	NA
"30667"	"1277"	"ENSG00000108821"	"COL1A1"
"30668"	NA	"ENSG00000201151"	NA
"30669"	NA	"ENSG00000231336"	NA
"30670"	NA	"ENSG00000254252"	NA
"30671"	"641518"	"ENSG00000232021"	"LEF1-AS1"
"30672"	NA	"ENSG00000207186"	NA
"30673"	NA	"ENSG00000254420"	NA
"30674"	NA	"ENSG00000271984"	NA
"30675"	NA	"ENSG00000243099"	NA
"30676"	NA	"ENSG00000269886"	NA
"30677"	NA	"ENSG00000264242"	NA
"30678"	NA	"ENSG00000199415"	NA
"30679"	NA	"ENSG00000218793"	NA
"30680"	NA	"ENSG00000223429"	NA
"30681"	NA	"ENSG00000267308"	NA
"30682"	"645030"	"ENSG00000237853"	"NFIA-AS1"
"30683"	NA	"ENSG00000202434"	NA
"30684"	NA	"ENSG00000224085"	NA
"30685"	NA	"ENSG00000230881"	NA
"30686"	NA	"ENSG00000206731"	NA
"30687"	NA	"ENSG00000252349"	NA
"30688"	NA	"ENSG00000259288"	NA
"30689"	NA	"ENSG00000211706"	NA
"30690"	"100302139"	"ENSG00000222831"	"MIR1537"
"30691"	NA	"ENSG00000252157"	NA
"30692"	"29079"	"ENSG00000136146"	"MED4"
"30693"	"729230"	"ENSG00000121807"	"CCR2"
"30694"	NA	"ENSG00000231296"	NA
"30695"	NA	"ENSG00000187762"	NA
"30696"	"56924"	"ENSG00000137843"	"PAK6"
"30698"	"113263"	"ENSG00000106415"	"GLCCI1"
"30699"	NA	"ENSG00000201806"	NA
"30700"	"152195"	"ENSG00000246082"	"NUDT16P1"
"30701"	"54955"	"ENSG00000116922"	"C1orf109"
"30702"	"100862692"	"ENSG00000223692"	"DIP2A-IT1"
"30703"	"66035"	"ENSG00000133460"	"SLC2A11"
"30704"	"100847044"	"ENSG00000283676"	"MIR5087"
"30705"	"373"	"ENSG00000113595"	"TRIM23"
"30706"	NA	"ENSG00000214019"	NA
"30707"	NA	"ENSG00000229023"	NA
"30708"	"353"	"ENSG00000198931"	"APRT"
"30709"	NA	"ENSG00000228393"	NA
"30710"	"148418"	"ENSG00000203943"	"SAMD13"
"30711"	NA	"ENSG00000256331"	NA
"30712"	NA	"ENSG00000214298"	NA
"30713"	NA	"ENSG00000205361"	NA
"30714"	"100529145"	"ENSG00000261408"	"TEN1-CDK3"
"30715"	NA	"ENSG00000235547"	NA
"30716"	NA	"ENSG00000187695"	NA
"30717"	NA	"ENSG00000231310"	NA
"30718"	"25983"	"ENSG00000129460"	"NGDN"
"30719"	"113510"	"ENSG00000163312"	"HELQ"
"30720"	"55795"	"ENSG00000126226"	"PCID2"
"30721"	NA	"ENSG00000283399"	NA
"30722"	NA	"ENSG00000270177"	NA
"30723"	NA	"ENSG00000273137"	NA
"30724"	NA	"ENSG00000224791"	NA
"30725"	"10291"	"ENSG00000099995"	"SF3A1"
"30726"	"79621"	"ENSG00000136104"	"RNASEH2B"
"30727"	"84249"	"ENSG00000146005"	"PSD2"
"30728"	NA	"ENSG00000241634"	NA
"30729"	"440288"	"ENSG00000247240"	"UBL7-AS1"
"30730"	"503542"	"ENSG00000203772"	"SPRN"
"30731"	NA	"ENSG00000201592"	NA
"30732"	NA	"ENSG00000273489"	NA
"30733"	NA	"ENSG00000224600"	NA
"30734"	"101928737"	"ENSG00000260750"	"LOC101928737"
"30735"	"25796"	"ENSG00000130313"	"PGLS"
"30736"	"100302261"	"ENSG00000283416"	"MIR1910"
"30737"	"103504738"	"ENSG00000278739"	"MIR6859-4"
"30738"	NA	"ENSG00000250980"	NA
"30739"	"118424"	"ENSG00000160087"	"UBE2J2"
"30740"	NA	"ENSG00000255883"	NA
"30741"	"90506"	"ENSG00000141294"	"LRRC46"
"30742"	"27301"	"ENSG00000169188"	"APEX2"
"30743"	NA	"ENSG00000255165"	NA
"30744"	"151888"	"ENSG00000186265"	"BTLA"
"30745"	NA	"ENSG00000273176"	NA
"30746"	"10464"	"ENSG00000083535"	"PIBF1"
"30747"	NA	"ENSG00000279923"	NA
"30748"	"23397"	"ENSG00000121152"	"NCAPH"
"30749"	NA	"ENSG00000259314"	NA
"30750"	NA	"ENSG00000234709"	NA
"30751"	NA	"ENSG00000231292"	NA
"30752"	NA	"ENSG00000184414"	NA
"30753"	NA	"ENSG00000238186"	NA
"30754"	"1632"	"ENSG00000167969"	"ECI1"
"30755"	"57614"	"ENSG00000134444"	"RELCH"
"30756"	"147841"	"ENSG00000161888"	"SPC24"
"30757"	"64081"	"ENSG00000108187"	"PBLD"
"30758"	NA	"ENSG00000279161"	NA
"30759"	NA	"ENSG00000272037"	NA
"30760"	"8493"	"ENSG00000170836"	"PPM1D"
"30761"	"51057"	"ENSG00000143951"	"WDPCP"
"30762"	NA	"ENSG00000261575"	NA
"30763"	"10567"	"ENSG00000105404"	"RABAC1"
"30764"	"222865"	"ENSG00000166448"	"TMEM130"
"30765"	"100874018"	"ENSG00000235397"	"EPN2-AS1"
"30766"	"85359"	"ENSG00000128185"	"DGCR6L"
"30767"	"79752"	"ENSG00000104231"	"ZFAND1"
"30768"	"55355"	"ENSG00000123485"	"HJURP"
"30769"	"207"	"ENSG00000142208"	"AKT1"
"30770"	NA	"ENSG00000250197"	NA
"30771"	NA	"ENSG00000198580"	NA
"30772"	"5867"	"ENSG00000168118"	"RAB4A"
"30773"	"126353"	"ENSG00000099812"	"MISP"
"30774"	"63932"	"ENSG00000018610"	"CXorf56"
"30775"	NA	"ENSG00000266601"	NA
"30776"	"150763"	"ENSG00000186281"	"GPAT2"
"30777"	"135152"	"ENSG00000112309"	"B3GAT2"
"30778"	NA	"ENSG00000255909"	NA
"30779"	"286077"	"ENSG00000180921"	"FAM83H"
"30780"	NA	"ENSG00000279908"	NA
"30781"	NA	"ENSG00000215414"	NA
"30782"	"51639"	"ENSG00000115128"	"SF3B6"
"30783"	"10406"	"ENSG00000101443"	"WFDC2"
"30784"	"79892"	"ENSG00000197771"	"MCMBP"
"30785"	"1386"	"ENSG00000115966"	"ATF2"
"30786"	NA	"ENSG00000275601"	NA
"30787"	"5424"	"ENSG00000062822"	"POLD1"
"30788"	"474170"	"ENSG00000238083"	"LRRC37A2"
"30789"	"9439"	"ENSG00000112282"	"MED23"
"30790"	NA	"ENSG00000259321"	NA
"30791"	NA	"ENSG00000239821"	NA
"30792"	"9556"	"ENSG00000156411"	"ATP5MPL"
"30793"	"6415"	"ENSG00000178980"	"SELENOW"
"30794"	NA	"ENSG00000220323"	NA
"30795"	"153339"	"ENSG00000174695"	"TMEM167A"
"30796"	NA	"ENSG00000270225"	NA
"30797"	"3750"	"ENSG00000102057"	"KCND1"
"30798"	NA	"ENSG00000260924"	NA
"30799"	"127281"	"ENSG00000157870"	"PRXL2B"
"30800"	"7064"	"ENSG00000172009"	"THOP1"
"30801"	"106182118"	"ENSG00000228763"	"LIMS1-AS1"
"30802"	NA	"ENSG00000199411"	NA
"30803"	NA	"ENSG00000244036"	NA
"30804"	NA	"ENSG00000226971"	NA
"30805"	NA	"ENSG00000240441"	NA
"30806"	NA	"ENSG00000261469"	NA
"30807"	NA	"ENSG00000214243"	NA
"30808"	NA	"ENSG00000233264"	NA
"30809"	NA	"ENSG00000205537"	NA
"30810"	"158586"	"ENSG00000198455"	"ZXDB"
"30811"	"80194"	"ENSG00000172663"	"TMEM134"
"30812"	NA	"ENSG00000238171"	NA
"30813"	NA	"ENSG00000250509"	NA
"30814"	"100506516"	"ENSG00000281404"	"LINC01176"
"30815"	"51271"	"ENSG00000165006"	"UBAP1"
"30816"	"221079"	"ENSG00000165997"	"ARL5B"
"30817"	NA	"ENSG00000226068"	NA
"30818"	"9107"	"ENSG00000139505"	"MTMR6"
"30819"	NA	"ENSG00000229052"	NA
"30820"	"100505625"	"ENSG00000248677"	"LINC02102"
"30821"	"1459"	"ENSG00000070770"	"CSNK2A2"
"30822"	NA	"ENSG00000240695"	NA
"30823"	NA	"ENSG00000260007"	NA
"30824"	NA	"ENSG00000259086"	NA
"30825"	NA	"ENSG00000267048"	NA
"30826"	"407054"	"ENSG00000271886"	"MIR98"
"30827"	NA	"ENSG00000268947"	NA
"30828"	"103752586"	"ENSG00000279897"	"BIRC6-AS2"
"30829"	"84173"	"ENSG00000115459"	"ELMOD3"
"30830"	NA	"ENSG00000226340"	NA
"30831"	"51293"	"ENSG00000167775"	"CD320"
"30832"	NA	"ENSG00000256826"	NA
"30833"	"51142"	"ENSG00000106153"	"CHCHD2"
"30834"	"64761"	"ENSG00000059378"	"PARP12"
"30835"	"80821"	"ENSG00000100523"	"DDHD1"
"30836"	"116840"	"ENSG00000170037"	"CNTROB"
"30837"	NA	"ENSG00000280153"	NA
"30838"	"84955"	"ENSG00000120526"	"NUDCD1"
"30839"	"9812"	"ENSG00000081791"	"DELE1"
"30840"	"55559"	"ENSG00000213397"	"HAUS7"
"30841"	NA	"ENSG00000258925"	NA
"30842"	NA	"ENSG00000224540"	NA
"30843"	NA	"ENSG00000235545"	NA
"30844"	NA	"ENSG00000175749"	NA
"30845"	"78999"	"ENSG00000173621"	"LRFN4"
"30846"	NA	"ENSG00000267750"	NA
"30847"	"5218"	"ENSG00000058091"	"CDK14"
"30848"	"7399"	"ENSG00000042781"	"USH2A"
"30849"	NA	"ENSG00000274447"	NA
"30850"	NA	"ENSG00000279781"	NA
"30851"	NA	"ENSG00000224806"	NA
"30852"	"8892"	"ENSG00000119718"	"EIF2B2"
"30853"	"116150"	"ENSG00000153989"	"NUS1"
"30854"	"79596"	"ENSG00000152193"	"OBI1"
"30855"	"4691"	"ENSG00000115053"	"NCL"
"30856"	NA	"ENSG00000217414"	NA
"30857"	"100129878"	"ENSG00000264269"	"LOC100129878"
"30858"	"79725"	"ENSG00000168152"	"THAP9"
"30859"	"57161"	"ENSG00000139946"	"PELI2"
"30860"	"6788"	"ENSG00000104375"	"STK3"
"30861"	NA	"ENSG00000274898"	NA
"30862"	NA	"ENSG00000255449"	NA
"30863"	"84081"	"ENSG00000126653"	"NSRP1"
"30864"	NA	"ENSG00000253650"	NA
"30865"	NA	"ENSG00000269765"	NA
"30866"	NA	"ENSG00000242159"	NA
"30867"	NA	"ENSG00000240375"	NA
"30868"	NA	"ENSG00000223878"	NA
"30869"	"284359"	"ENSG00000182264"	"IZUMO1"
"30870"	"5709"	"ENSG00000108344"	"PSMD3"
"30871"	NA	"ENSG00000241651"	NA
"30872"	NA	"ENSG00000271426"	NA
"30873"	"51692"	"ENSG00000119203"	"CPSF3"
"30874"	NA	"ENSG00000269894"	NA
"30875"	"54714"	"ENSG00000170289"	"CNGB3"
"30876"	NA	"ENSG00000177447"	NA
"30877"	NA	"ENSG00000234838"	NA
"30878"	NA	"ENSG00000232963"	NA
"30879"	"100130733"	"ENSG00000186105"	"LRRC70"
"30880"	NA	"ENSG00000237810"	NA
"30881"	"102465458"	"ENSG00000273778"	"MIR6765"
"30882"	"101928728"	"ENSG00000260063"	"LOC101928728"
"30883"	"28966"	"ENSG00000064652"	"SNX24"
"30884"	"253190"	"ENSG00000183569"	"SERHL2"
"30885"	NA	"ENSG00000223060"	NA
"30886"	NA	"ENSG00000241886"	NA
"30887"	"27079"	"ENSG00000166133"	"RPUSD2"
"30888"	"26260"	"ENSG00000147364"	"FBXO25"
"30889"	NA	"ENSG00000232727"	NA
"30890"	"56986"	"ENSG00000104047"	"DTWD1"
"30891"	"55333"	"ENSG00000213463"	"SYNJ2BP"
"30892"	NA	"ENSG00000273599"	NA
"30893"	NA	"ENSG00000279179"	NA
"30894"	"6683"	"ENSG00000021574"	"SPAST"
"30895"	"10097"	"ENSG00000138071"	"ACTR2"
"30896"	NA	"ENSG00000214832"	NA
"30897"	"4928"	"ENSG00000110713"	"NUP98"
"30898"	"9712"	"ENSG00000148429"	"USP6NL"
"30899"	NA	"ENSG00000237063"	NA
"30900"	"101929402"	"ENSG00000246339"	"EXTL3-AS1"
"30901"	NA	"ENSG00000235670"	NA
"30902"	"26286"	"ENSG00000242247"	"ARFGAP3"
"30903"	"101927911"	"ENSG00000262884"	"LOC101927911"
"30904"	"11067"	"ENSG00000165507"	"DEPP1"
"30905"	"1033"	"ENSG00000100526"	"CDKN3"
"30906"	"10575"	"ENSG00000115484"	"CCT4"
"30907"	NA	"ENSG00000271185"	NA
"30908"	NA	"ENSG00000269971"	NA
"30909"	NA	"ENSG00000279590"	NA
"30910"	"3336"	"ENSG00000115541"	"HSPE1"
"30911"	"8818"	"ENSG00000136908"	"DPM2"
"30912"	NA	"ENSG00000267418"	NA
"30913"	"144245"	"ENSG00000175548"	"ALG10B"
"30914"	"345193"	"ENSG00000183423"	"LRIT3"
"30915"	"101929231"	"ENSG00000231969"	"MMADHC-DT"
"30916"	"65083"	"ENSG00000165271"	"NOL6"
"30917"	NA	"ENSG00000233025"	NA
"30918"	NA	"ENSG00000237605"	NA
"30919"	NA	"ENSG00000257509"	NA
"30920"	"58525"	"ENSG00000011451"	"WIZ"
"30921"	NA	"ENSG00000271043"	NA
"30922"	"27010"	"ENSG00000196511"	"TPK1"
"30923"	NA	"ENSG00000258942"	NA
"30924"	NA	"ENSG00000267323"	NA
"30925"	NA	"ENSG00000259493"	NA
"30926"	NA	"ENSG00000251571"	NA
"30927"	NA	"ENSG00000258682"	NA
"30928"	"51070"	"ENSG00000142546"	"NOSIP"
"30929"	"6990"	"ENSG00000165169"	"DYNLT3"
"30930"	NA	"ENSG00000259868"	NA
"30931"	"54737"	"ENSG00000196199"	"MPHOSPH8"
"30932"	"92259"	"ENSG00000134056"	"MRPS36"
"30933"	"116541"	"ENSG00000183617"	"MRPL54"
"30934"	"6911"	"ENSG00000149922"	"TBX6"
"30935"	"158055"	"ENSG00000196366"	"C9orf163"
"30936"	"26090"	"ENSG00000100997"	"ABHD12"
"30937"	"80174"	"ENSG00000161692"	"DBF4B"
"30938"	NA	"ENSG00000272505"	NA
"30939"	NA	"ENSG00000228852"	NA
"30940"	NA	"ENSG00000270429"	NA
"30941"	NA	"ENSG00000226085"	NA
"30942"	"6900"	"ENSG00000184144"	"CNTN2"
"30943"	NA	"ENSG00000273035"	NA
"30944"	NA	"ENSG00000231552"	NA
"30945"	"51714"	"ENSG00000198843"	"SELENOT"
"30946"	"100287722"	"ENSG00000226167"	"AP4B1-AS1"
"30947"	"9906"	"ENSG00000215790"	"SLC35E2A"
"30948"	"139231"	"ENSG00000123575"	"FAM199X"
"30949"	"57703"	"ENSG00000163510"	"CWC22"
"30950"	"101929557"	"ENSG00000281097"	"LINC01395"
"30951"	"8993"	"ENSG00000008438"	"PGLYRP1"
"30952"	"6749"	"ENSG00000149136"	"SSRP1"
"30953"	"153396"	"ENSG00000164180"	"TMEM161B"
"30954"	"26608"	"ENSG00000106638"	"TBL2"
"30955"	NA	"ENSG00000225191"	NA
"30956"	"253832"	"ENSG00000180776"	"ZDHHC20"
"30957"	NA	"ENSG00000253333"	NA
"30958"	"101927700"	"ENSG00000234948"	"LINC01524"
"30959"	NA	"ENSG00000264924"	NA
"30960"	"124739"	"ENSG00000154914"	"USP43"
"30961"	"631"	"ENSG00000125864"	"BFSP1"
"30962"	NA	"ENSG00000215319"	NA
"30963"	"246329"	"ENSG00000185482"	"STAC3"
"30964"	"353299"	"ENSG00000121446"	"RGSL1"
"30965"	"5447"	"ENSG00000127948"	"POR"
"30966"	NA	"ENSG00000228328"	NA
"30967"	"10274"	"ENSG00000118007"	"STAG1"
"30968"	"8454"	"ENSG00000055130"	"CUL1"
"30969"	"8775"	"ENSG00000105402"	"NAPA"
"30970"	NA	"ENSG00000234130"	NA
"30971"	"9025"	"ENSG00000112130"	"RNF8"
"30972"	"10206"	"ENSG00000204977"	"TRIM13"
"30973"	NA	"ENSG00000214653"	NA
"30974"	NA	"ENSG00000240231"	NA
"30975"	"100996941"	"ENSG00000227145"	"IL21-AS1"
"30976"	NA	"ENSG00000272853"	NA
"30977"	NA	"ENSG00000259318"	NA
"30978"	NA	"ENSG00000226002"	NA
"30979"	"5731"	"ENSG00000160951"	"PTGER1"
"30980"	NA	"ENSG00000279059"	NA
"30981"	"896"	"ENSG00000112576"	"CCND3"
"30982"	"56126"	"ENSG00000120324"	"PCDHB10"
"30983"	"58495"	"ENSG00000125850"	"OVOL2"
"30984"	"26227"	"ENSG00000092621"	"PHGDH"
"30985"	"4723"	"ENSG00000167792"	"NDUFV1"
"30986"	NA	"ENSG00000259918"	NA
"30987"	"101930370"	"ENSG00000245213"	"LOC101930370"
"30988"	NA	"ENSG00000233895"	NA
"30989"	NA	"ENSG00000279996"	NA
"30990"	NA	"ENSG00000200914"	NA
"30991"	"148189"	"ENSG00000261824"	"LINC00662"
"30992"	"2976"	"ENSG00000115207"	"GTF3C2"
"30993"	"4034"	"ENSG00000077454"	"LRCH4"
"30994"	"9238"	"ENSG00000136270"	"TBRG4"
"30995"	"6812"	"ENSG00000136854"	"STXBP1"
"30996"	NA	"ENSG00000258509"	NA
"30997"	NA	"ENSG00000259363"	NA
"30998"	NA	"ENSG00000270304"	NA
"30999"	NA	"ENSG00000260853"	NA
"31000"	"51531"	"ENSG00000136932"	"TRMO"
"31001"	"6654"	"ENSG00000115904"	"SOS1"
"31002"	NA	"ENSG00000254158"	NA
"31003"	"9786"	"ENSG00000100578"	"KIAA0586"
"31004"	NA	"ENSG00000233524"	NA
"31005"	NA	"ENSG00000241030"	NA
"31006"	"57582"	"ENSG00000107147"	"KCNT1"
"31007"	"1524"	"ENSG00000168329"	"CX3CR1"
"31008"	"6913"	"ENSG00000092607"	"TBX15"
"31009"	NA	"ENSG00000232593"	NA
"31010"	"124626"	"ENSG00000186075"	"ZPBP2"
"31011"	NA	"ENSG00000224138"	NA
"31012"	"6795"	"ENSG00000105146"	"AURKC"
"31013"	NA	"ENSG00000248305"	NA
"31014"	"60592"	"ENSG00000153130"	"SCOC"
"31015"	"56941"	"ENSG00000183624"	"HMCES"
"31016"	"254065"	"ENSG00000165288"	"BRWD3"
