"primary"	"secondary"	"symbol"
"187"	"55128"	"ENSG00000167333"	"TRIM68"
"188"	"23768"	"ENSG00000185070"	"FLRT2"
"189"	"4327"	"ENSG00000123342"	"MMP19"
"190"	"3428"	"ENSG00000163565"	"IFI16"
"191"	"3606"	"ENSG00000150782"	"IL18"
"192"	"148156"	"ENSG00000167785"	"ZNF558"
"193"	"21"	"ENSG00000167972"	"ABCA3"
"194"	"6622"	"ENSG00000145335"	"SNCA"
"195"	"10174"	"ENSG00000120896"	"SORBS3"
"196"	"221749"	"ENSG00000168994"	"PXDC1"
"197"	"894"	"ENSG00000118971"	"CCND2"
"198"	"27065"	"ENSG00000168824"	"NSG1"
"199"	"10000"	"ENSG00000117020"	"AKT3"
"200"	"8601"	"ENSG00000147509"	"RGS20"
"201"	"2167"	"ENSG00000170323"	"FABP4"
"202"	"56139"	"ENSG00000250120"	"PCDHA10"
"203"	"246"	"ENSG00000161905"	"ALOX15"
"204"	"9060"	"ENSG00000198682"	"PAPSS2"
"205"	"5836"	"ENSG00000100504"	"PYGL"
"206"	"753"	"ENSG00000168675"	"LDLRAD4"
"207"	"84959"	"ENSG00000154127"	"UBASH3B"
"208"	"55117"	"ENSG00000072041"	"SLC6A15"
"209"	"3910"	"ENSG00000112769"	"LAMA4"
"210"	"3202"	"ENSG00000106004"	"HOXA5"
"211"	"100506930"	"ENSG00000232677"	"LINC00665"
"212"	"57419"	"ENSG00000185052"	"SLC24A3"
"213"	"8091"	"ENSG00000149948"	"HMGA2"
"214"	"9070"	"ENSG00000129691"	"ASH2L"
"215"	"123"	"ENSG00000147872"	"PLIN2"
"216"	"7041"	"ENSG00000140682"	"TGFB1I1"
"217"	"22925"	"ENSG00000153246"	"PLA2R1"
"218"	"401546"	"ENSG00000188959"	"C9orf152"
"219"	"5228"	"ENSG00000119630"	"PGF"
"220"	NA	"ENSG00000251593"	NA
"221"	"3552"	"ENSG00000115008"	"IL1A"
"222"	"9751"	"ENSG00000101298"	"SNPH"
"223"	"27154"	"ENSG00000096070"	"BRPF3"
"224"	"23114"	"ENSG00000163531"	"NFASC"
"225"	"90338"	"ENSG00000170949"	"ZNF160"
"226"	"245"	"ENSG00000262943"	"ALOX12P2"
"227"	"3363"	"ENSG00000148680"	"HTR7"
"228"	"10602"	"ENSG00000163171"	"CDC42EP3"
"229"	"128077"	"ENSG00000271601"	"LIX1L"
"230"	"3489"	"ENSG00000167779"	"IGFBP6"
"231"	"85352"	"ENSG00000138944"	"SHISAL1"
"232"	"79901"	"ENSG00000071967"	"CYBRD1"
"233"	"256586"	"ENSG00000140280"	"LYSMD2"
"234"	"27350"	"ENSG00000244509"	"APOBEC3C"
"235"	"341640"	"ENSG00000150893"	"FREM2"
"236"	"7092"	"ENSG00000038295"	"TLL1"
"237"	"563"	"ENSG00000160862"	"AZGP1"
"238"	"166824"	"ENSG00000169435"	"RASSF6"
"239"	"23007"	"ENSG00000114805"	"PLCH1"
"240"	"128434"	"ENSG00000132821"	"VSTM2L"
"241"	"79784"	"ENSG00000105357"	"MYH14"
"242"	NA	"ENSG00000270069"	NA
"243"	"6925"	"ENSG00000196628"	"TCF4"
"244"	"199221"	"ENSG00000158163"	"DZIP1L"
"245"	"151887"	"ENSG00000091986"	"CCDC80"
"246"	"80345"	"ENSG00000196812"	"ZSCAN16"
"247"	"84622"	"ENSG00000180626"	"ZNF594"
"248"	"29969"	"ENSG00000135272"	"MDFIC"
"249"	"388558"	"ENSG00000198482"	"ZNF808"
"250"	"1512"	"ENSG00000103811"	"CTSH"
"251"	"4008"	"ENSG00000136153"	"LMO7"
"252"	"8796"	"ENSG00000136155"	"SCEL"
"253"	"960"	"ENSG00000026508"	"CD44"
"254"	"2066"	"ENSG00000178568"	"ERBB4"
"255"	"164832"	"ENSG00000170500"	"LONRF2"
"256"	"389136"	"ENSG00000206538"	"VGLL3"
"257"	"27303"	"ENSG00000144642"	"RBMS3"
"258"	"8714"	"ENSG00000108846"	"ABCC3"
"259"	"8436"	"ENSG00000168497"	"CAVIN2"
"260"	"2707"	"ENSG00000188910"	"GJB3"
"261"	"10479"	"ENSG00000198689"	"SLC9A6"
"262"	"55313"	"ENSG00000103381"	"CPPED1"
"263"	"22861"	"ENSG00000091592"	"NLRP1"
"264"	"100506305"	"ENSG00000251381"	"LINC00958"
"265"	NA	"ENSG00000279117"	NA
"266"	"29801"	"ENSG00000099904"	"ZDHHC8"
"267"	"5324"	"ENSG00000181690"	"PLAG1"
"268"	"79962"	"ENSG00000178401"	"DNAJC22"
"269"	"5275"	"ENSG00000197641"	"SERPINB13"
"270"	"7474"	"ENSG00000114251"	"WNT5A"
"271"	"5064"	"ENSG00000099864"	"PALM"
"272"	"27324"	"ENSG00000103460"	"TOX3"
"273"	"8690"	"ENSG00000183340"	"JRKL"
"274"	"9536"	"ENSG00000148344"	"PTGES"
"275"	"134548"	"ENSG00000198944"	"SOWAHA"
"276"	"3382"	"ENSG00000003147"	"ICA1"
"277"	"2247"	"ENSG00000138685"	"FGF2"
"278"	"79890"	"ENSG00000100599"	"RIN3"
"279"	"8793"	"ENSG00000173530"	"TNFRSF10D"
"280"	"101929520"	"ENSG00000235687"	"LINC00993"
"281"	"5797"	"ENSG00000173482"	"PTPRM"
"282"	"51316"	"ENSG00000145287"	"PLAC8"
"283"	"170958"	"ENSG00000203326"	"ZNF525"
"284"	"22979"	"ENSG00000084710"	"EFR3B"
"285"	"144402"	"ENSG00000139117"	"CPNE8"
"286"	"27330"	"ENSG00000072133"	"RPS6KA6"
"287"	"55762"	"ENSG00000167562"	"ZNF701"
"288"	"7113"	"ENSG00000184012"	"TMPRSS2"
"289"	"54898"	"ENSG00000197977"	"ELOVL2"
"290"	"8838"	"ENSG00000112761"	"WISP3"
"291"	"57530"	"ENSG00000143375"	"CGN"
"292"	"321"	"ENSG00000034053"	"APBA2"
"293"	"55862"	"ENSG00000093144"	"ECHDC1"
"294"	"84981"	"ENSG00000186594"	"MIR22HG"
"295"	"56137"	"ENSG00000251664"	"PCDHA12"
"296"	"1606"	"ENSG00000065357"	"DGKA"
"297"	"8972"	"ENSG00000257335"	"MGAM"
"298"	"1612"	"ENSG00000196730"	"DAPK1"
"299"	"53905"	"ENSG00000137857"	"DUOX1"
"300"	"5017"	"ENSG00000172818"	"OVOL1"
"301"	"119548"	"ENSG00000203837"	"PNLIPRP3"
"302"	"8828"	"ENSG00000118257"	"NRP2"
"303"	"26027"	"ENSG00000162390"	"ACOT11"
"304"	"5268"	"ENSG00000206075"	"SERPINB5"
"305"	"80114"	"ENSG00000122870"	"BICC1"
"306"	"9435"	"ENSG00000175040"	"CHST2"
"307"	"55930"	"ENSG00000128833"	"MYO5C"
"308"	"4907"	"ENSG00000135318"	"NT5E"
"309"	"8061"	"ENSG00000175592"	"FOSL1"
"310"	"4036"	"ENSG00000081479"	"LRP2"
"311"	"558"	"ENSG00000167601"	"AXL"
"312"	"1501"	"ENSG00000169862"	"CTNND2"
"313"	"79986"	"ENSG00000242779"	"ZNF702P"
"314"	"64859"	"ENSG00000173559"	"NABP1"
"315"	"171523"	"ENSG00000233622"	"CYP2T1P"
"316"	"374383"	"ENSG00000188211"	"NCR3LG1"
"317"	"152189"	"ENSG00000170293"	"CMTM8"
"318"	"254827"	"ENSG00000177694"	"NAALADL2"
"319"	"23089"	"ENSG00000242265"	"PEG10"
"320"	"148252"	"ENSG00000176490"	"DIRAS1"
"321"	"140885"	"ENSG00000198053"	"SIRPA"
"322"	"7136"	"ENSG00000130598"	"TNNI2"
"323"	"1284"	"ENSG00000134871"	"COL4A2"
"324"	"9865"	"ENSG00000255690"	"TRIL"
"325"	"399959"	"ENSG00000255248"	"MIR100HG"
"326"	"3798"	"ENSG00000155980"	"KIF5A"
"327"	"133584"	"ENSG00000164318"	"EGFLAM"
"328"	"10475"	"ENSG00000112343"	"TRIM38"
"329"	"26240"	"ENSG00000145945"	"FAM50B"
"330"	"643650"	"ENSG00000264230"	"LINC00842"
"332"	"29993"	"ENSG00000124507"	"PACSIN1"
"333"	"51186"	"ENSG00000185222"	"TCEAL9"
"334"	"221120"	"ENSG00000166199"	"ALKBH3"
"335"	"219833"	"ENSG00000174370"	"C11orf45"
"336"	"6507"	"ENSG00000079215"	"SLC1A3"
"337"	"219855"	"ENSG00000134955"	"SLC37A2"
"338"	"84557"	"ENSG00000101460"	"MAP1LC3A"
"339"	"54742"	"ENSG00000160886"	"LY6K"
"340"	"65268"	"ENSG00000165238"	"WNK2"
"341"	"169611"	"ENSG00000185585"	"OLFML2A"
"342"	"23052"	"ENSG00000149218"	"ENDOD1"
"343"	"51200"	"ENSG00000128510"	"CPA4"
"344"	"642587"	"ENSG00000230937"	"MIR205HG"
"345"	"8764"	"ENSG00000157873"	"TNFRSF14"
"346"	"231"	"ENSG00000085662"	"AKR1B1"
"347"	"375061"	"ENSG00000182118"	"FAM89A"
"348"	"79705"	"ENSG00000154237"	"LRRK1"
"349"	"222389"	"ENSG00000165626"	"BEND7"
"350"	"653145"	"ENSG00000265190"	"ANXA8"
"352"	"8572"	"ENSG00000131435"	"PDLIM4"
"353"	"7099"	"ENSG00000136869"	"TLR4"
"354"	"54894"	"ENSG00000108375"	"RNF43"
"355"	"7991"	"ENSG00000104723"	"TUSC3"
"356"	"100506311"	"ENSG00000233429"	"HOTAIRM1"
"357"	"148327"	"ENSG00000143578"	"CREB3L4"
"358"	NA	"ENSG00000251095"	NA
"359"	"55901"	"ENSG00000136114"	"THSD1"
"360"	"284119"	"ENSG00000177469"	"CAVIN1"
"361"	"4313"	"ENSG00000087245"	"MMP2"
"362"	"135293"	"ENSG00000146281"	"PM20D2"
"363"	"51087"	"ENSG00000006047"	"YBX2"
"364"	"125893"	"ENSG00000180257"	"ZNF816"
"365"	"53833"	"ENSG00000174564"	"IL20RB"
"366"	"132671"	"ENSG00000163071"	"SPATA18"
"367"	"2039"	"ENSG00000158856"	"DMTN"
"368"	"4311"	"ENSG00000196549"	"MME"
"369"	"79987"	"ENSG00000165124"	"SVEP1"
"370"	"26022"	"ENSG00000006042"	"TMEM98"
"371"	"118430"	"ENSG00000172551"	"MUCL1"
"372"	"91624"	"ENSG00000162614"	"NEXN"
"373"	"10170"	"ENSG00000073737"	"DHRS9"
"374"	"79776"	"ENSG00000091656"	"ZFHX4"
"375"	"154214"	"ENSG00000146373"	"RNF217"
"376"	"2674"	"ENSG00000151892"	"GFRA1"
"377"	"3899"	"ENSG00000144218"	"AFF3"
"378"	"7091"	"ENSG00000106829"	"TLE4"
"379"	"83857"	"ENSG00000133687"	"TMTC1"
"380"	"10570"	"ENSG00000151640"	"DPYSL4"
"381"	"1825"	"ENSG00000134762"	"DSC3"
"382"	"283987"	"ENSG00000167861"	"HID1"
"383"	"217"	"ENSG00000111275"	"ALDH2"
"384"	"91120"	"ENSG00000197124"	"ZNF682"
"385"	NA	"ENSG00000218014"	NA
"386"	"23228"	"ENSG00000154822"	"PLCL2"
"387"	"171019"	"ENSG00000145808"	"ADAMTS19"
"388"	"57480"	"ENSG00000120278"	"PLEKHG1"
"389"	"2203"	"ENSG00000165140"	"FBP1"
"390"	"4811"	"ENSG00000116962"	"NID1"
"391"	"800"	"ENSG00000122786"	"CALD1"
"392"	"339263"	"ENSG00000212719"	"C17orf51"
"393"	"83481"	"ENSG00000261150"	"EPPK1"
"394"	"124975"	"ENSG00000167741"	"GGT6"
"395"	"2113"	"ENSG00000134954"	"ETS1"
"396"	"54855"	"ENSG00000183508"	"FAM46C"
"397"	"124961"	"ENSG00000180787"	"ZFP3"
"398"	"3670"	"ENSG00000016082"	"ISL1"
"399"	"80095"	"ENSG00000166704"	"ZNF606"
"400"	"272"	"ENSG00000133805"	"AMPD3"
"401"	"203286"	"ENSG00000165138"	"ANKS6"
"402"	"9368"	"ENSG00000109062"	"SLC9A3R1"
"403"	"64411"	"ENSG00000120318"	"ARAP3"
"404"	"5028"	"ENSG00000169860"	"P2RY1"
"405"	"56105"	"ENSG00000253873"	"PCDHGA11"
"406"	"54887"	"ENSG00000065060"	"UHRF1BP1"
"407"	"5587"	"ENSG00000184304"	"PRKD1"
"408"	NA	"ENSG00000244468"	NA
"409"	"90102"	"ENSG00000144824"	"PHLDB2"
"410"	NA	"ENSG00000258616"	NA
"411"	"958"	"ENSG00000101017"	"CD40"
"412"	"116442"	"ENSG00000155961"	"RAB39B"
"413"	NA	"ENSG00000230439"	NA
"414"	"440335"	"ENSG00000267795"	"SMIM22"
"415"	NA	"ENSG00000253570"	NA
"416"	"586"	"ENSG00000060982"	"BCAT1"
"417"	"10253"	"ENSG00000136158"	"SPRY2"
"418"	"1282"	"ENSG00000187498"	"COL4A1"
"419"	"5588"	"ENSG00000065675"	"PRKCQ"
"420"	"4072"	"ENSG00000119888"	"EPCAM"
"421"	"84617"	"ENSG00000176014"	"TUBB6"
"422"	"283314"	"ENSG00000205885"	"C1RL-AS1"
"423"	"10186"	"ENSG00000183722"	"LHFPL6"
"424"	"81563"	"ENSG00000116667"	"C1orf21"
"425"	"57633"	"ENSG00000175928"	"LRRN1"
"426"	"978"	"ENSG00000158825"	"CDA"
"427"	"139411"	"ENSG00000165186"	"PTCHD1"
"428"	"5446"	"ENSG00000105852"	"PON3"
"429"	"259173"	"ENSG00000178038"	"ALS2CL"
"430"	"143686"	"ENSG00000149212"	"SESN3"
"431"	NA	"ENSG00000184100"	NA
"432"	"129293"	"ENSG00000186854"	"TRABD2A"
"434"	"5099"	"ENSG00000169851"	"PCDH7"
"435"	"89796"	"ENSG00000134369"	"NAV1"
"436"	"90019"	"ENSG00000149043"	"SYT8"
"437"	"8710"	"ENSG00000166396"	"SERPINB7"
"438"	"164091"	"ENSG00000182749"	"PAQR7"
"439"	"163702"	"ENSG00000185436"	"IFNLR1"
"440"	"352962"	"ENSG00000181126"	"HLA-V"
"441"	"84674"	"ENSG00000132357"	"CARD6"
"442"	"5863"	"ENSG00000237441"	"RGL2"
"443"	"85004"	"ENSG00000134533"	"RERG"
"444"	"55214"	"ENSG00000090530"	"P3H2"
"445"	"2300"	"ENSG00000176678"	"FOXL1"
"446"	"196051"	"ENSG00000203805"	"PLPP4"
"447"	"55784"	"ENSG00000140563"	"MCTP2"
"448"	"56911"	"ENSG00000156265"	"MAP3K7CL"
"449"	"57823"	"ENSG00000026751"	"SLAMF7"
"450"	"10644"	"ENSG00000073792"	"IGF2BP2"
"451"	"2155"	"ENSG00000057593"	"F7"
"452"	"4188"	"ENSG00000112559"	"MDFI"
"453"	"5241"	"ENSG00000082175"	"PGR"
"454"	"3198"	"ENSG00000105991"	"HOXA1"
"455"	"2264"	"ENSG00000160867"	"FGFR4"
"456"	"2034"	"ENSG00000116016"	"EPAS1"
"457"	"3200"	"ENSG00000105997"	"HOXA3"
"458"	"79413"	"ENSG00000177494"	"ZBED2"
"459"	"85439"	"ENSG00000140022"	"STON2"
"460"	"2191"	"ENSG00000078098"	"FAP"
"461"	NA	"ENSG00000160229"	NA
"462"	"6446"	"ENSG00000118515"	"SGK1"
"463"	"28232"	"ENSG00000176463"	"SLCO3A1"
"464"	"319089"	"ENSG00000139865"	"TTC6"
"465"	NA	"ENSG00000268621"	NA
"466"	"2131"	"ENSG00000182197"	"EXT1"
"467"	NA	"ENSG00000168405"	NA
"468"	"54848"	"ENSG00000236699"	"ARHGEF38"
"469"	"2769"	"ENSG00000060558"	"GNA15"
"470"	"55106"	"ENSG00000172123"	"SLFN12"
"471"	"26149"	"ENSG00000274349"	"ZNF658"
"472"	"146439"	"ENSG00000162069"	"BICDL2"
"473"	"5744"	"ENSG00000087494"	"PTHLH"
"474"	"201266"	"ENSG00000133195"	"SLC39A11"
"475"	"255928"	"ENSG00000143469"	"SYT14"
"476"	"2274"	"ENSG00000115641"	"FHL2"
"477"	"3772"	"ENSG00000157551"	"KCNJ15"
"478"	"79919"	"ENSG00000172478"	"C2orf54"
"479"	"10343"	"ENSG00000130943"	"PKDREJ"
"480"	NA	"ENSG00000231074"	NA
"481"	"79937"	"ENSG00000106714"	"CNTNAP3"
"482"	"1647"	"ENSG00000116717"	"GADD45A"
"483"	NA	"ENSG00000261786"	NA
"484"	"100505738"	"ENSG00000247516"	"MIR4458HG"
"485"	"51015"	"ENSG00000066583"	"ISOC1"
"486"	"118738"	"ENSG00000265763"	"ZNF488"
"487"	"390927"	"ENSG00000188227"	"ZNF793"
"488"	NA	"ENSG00000255364"	NA
"489"	"6783"	"ENSG00000109193"	"SULT1E1"
"490"	"147686"	"ENSG00000196724"	"ZNF418"
"491"	NA	"ENSG00000254615"	NA
"492"	"9912"	"ENSG00000006740"	"ARHGAP44"
"493"	"29968"	"ENSG00000135069"	"PSAT1"
"494"	"84062"	"ENSG00000047579"	"DTNBP1"
"495"	"23179"	"ENSG00000143344"	"RGL1"
"496"	"9"	"ENSG00000171428"	"NAT1"
"497"	"8531"	"ENSG00000060138"	"YBX3"
"498"	"2303"	"ENSG00000176692"	"FOXC2"
"499"	"93145"	"ENSG00000105088"	"OLFM2"
"500"	"1475"	"ENSG00000121552"	"CSTA"
"501"	"7052"	"ENSG00000198959"	"TGM2"
"502"	"79780"	"ENSG00000149231"	"CCDC82"
"503"	"30061"	"ENSG00000138449"	"SLC40A1"
"504"	"101928687"	"ENSG00000231131"	"LINC01468"
"505"	"857"	"ENSG00000105974"	"CAV1"
"506"	"55351"	"ENSG00000152953"	"STK32B"
"507"	"55384"	"ENSG00000214548"	"MEG3"
"508"	"10279"	"ENSG00000112812"	"PRSS16"
"509"	"57001"	"ENSG00000196636"	"SDHAF3"
