"primary"	"secondary"	"symbol"
"12865"	"MGI:1923976"	""	"1700121F22Rik"
"12866"	"MGI:1923978"	""	"1700123J17Rik"
"12867"	"MGI:1923979"	""	"2310001K20Rik"
"12868"	"MGI:1923981"	""	"2310005A03Rik"
"12869"	"MGI:1923983"	""	"6330436F06Rik"
"12870"	"MGI:1923984"	""	"6330437I11Rik"
"12871"	"MGI:1923987"	""	"Creld2"
"12872"	"MGI:1923988"	""	"Paf1"
"12873"	"MGI:1923990"	""	"Efr3a"
"12874"	"MGI:1923991"	""	"C920021L13Rik"
"12875"	"MGI:1923992"	""	"Snx27"
"12876"	"MGI:1923993"	""	"Gje1"
"12877"	"MGI:1923997"	""	"Dapl1"
"12878"	"MGI:1923998"	""	"Pbrm1"
"12879"	"MGI:1924001"	""	"Chd9"
"12880"	"MGI:1924004"	""	"2310039F13Rik"
"12881"	"MGI:1924005"	""	"2310045N14Rik"
"12882"	"MGI:1924007"	""	"Trdn"
"12883"	"MGI:1924010"	""	"1810044K17Rik"
"12884"	"MGI:1924012"	""	"Zfp846"
"12885"	"MGI:1924013"	""	"Mospd2"
"12886"	"MGI:1924015"	""	"Mlec"
"12887"	"MGI:1924018"	""	"Alpi"
"12888"	"MGI:1924019"	""	"2010003K10Rik"
"12889"	"MGI:1924020"	""	"2010005H15Rik"
"12890"	"MGI:1924022"	""	"2410049M19Rik"
"12891"	"MGI:1924023"	""	"Wdyhv1"
"12892"	"MGI:1924025"	""	"Slc10a7"
"12893"	"MGI:1924026"	""	"2410084L01Rik"
"12894"	"MGI:1924029"	""	"Cluap1"
"12895"	"MGI:1924031"	""	"Mettl4"
"12896"	"MGI:1924032"	""	"2410198J08Rik"
"12897"	"MGI:1924034"	""	"Mtif2"
"12898"	"MGI:1924035"	""	"2410124H12Rik"
"12899"	"MGI:1924036"	""	"2510003B16Rik"
"12900"	"MGI:1924037"	""	"Ppfia3"
"12901"	"MGI:1924038"	""	"Klhdc10"
"12902"	"MGI:1924039"	""	"Mzt1"
"12903"	"MGI:1924042"	""	"2410131K14Rik"
"12904"	"MGI:1924044"	""	"Man2c1os"
"12905"	"MGI:1924045"	""	"Tbc1d9b"
"12906"	"MGI:1924047"	""	"2410137M14Rik"
"12907"	"MGI:1924048"	""	"Srrm4os"
"12908"	"MGI:1924049"	""	"Tmem234"
"12909"	"MGI:1924050"	""	"Usp42"
"12910"	"MGI:1924053"	""	"2410141K09Rik"
"12911"	"MGI:1924054"	""	"Kdm4c"
"12912"	"MGI:1924056"	""	"2700029L08Rik"
"12913"	"MGI:1924057"	""	"Phf12"
"12914"	"MGI:1924058"	""	"Rpl18a"
"12915"	"MGI:1924059"	""	"Bri3bp"
"12916"	"MGI:1924061"	""	"2410152P15Rik"
"12917"	"MGI:1924063"	""	"Armc6"
"12918"	"MGI:1924064"	""	"Scarletltr"
"12919"	"MGI:1924066"	""	"Sdccag8"
"12920"	"MGI:1924067"	""	"2700052C19Rik"
"12921"	"MGI:1924068"	""	"Mfap3"
"12922"	"MGI:1924071"	""	"2600017C09Rik"
"12923"	"MGI:1924073"	""	"2410164B09Rik"
"12924"	"MGI:1924074"	""	"Mtfr1l"
"12925"	"MGI:1924076"	""	"Nubpl"
"12926"	"MGI:1924079"	""	"Dok5"
"12927"	"MGI:1924080"	""	"2900022B07Rik"
"12928"	"MGI:1924082"	""	"Hyls1"
"12929"	"MGI:1924085"	""	"2900052L18Rik"
"12930"	"MGI:1924086"	""	"Polr3f"
"12931"	"MGI:1924093"	""	"Dtl"
"12932"	"MGI:1924094"	""	"3010003L21Rik"
"12933"	"MGI:1924095"	""	"Eid2b"
"12934"	"MGI:1924096"	""	"Rps9"
"12935"	"MGI:1924100"	""	"Ago4"
"12936"	"MGI:1924101"	""	"5730575G16Rik"
"12937"	"MGI:1924102"	""	"3830403N01Rik"
"12938"	"MGI:1924104"	""	"Gper1"
"12939"	"MGI:1924105"	""	"Slc17a5"
"12940"	"MGI:1924106"	""	"Catsper3"
"12941"	"MGI:1924107"	""	"Spopl"
"12942"	"MGI:1924108"	""	"Nlrp14"
"12943"	"MGI:1924109"	""	"4921518B13Rik"
"12944"	"MGI:1924111"	""	"4832441B07Rik"
"12945"	"MGI:1924112"	""	"4833405L11Rik"
"12946"	"MGI:1924113"	""	"Dcun1d5"
"12947"	"MGI:1924114"	""	"4930412E21Rik"
"12948"	"MGI:1924115"	""	"4930408K08Rik"
"12949"	"MGI:1924116"	""	"Morn1"
"12950"	"MGI:1924117"	""	"Rhbdd1"
"12951"	"MGI:1924118"	""	"Lrrc52"
"12952"	"MGI:1924121"	""	"4930422N03Rik"
"12953"	"MGI:1924122"	""	"Ccdc116"
"12954"	"MGI:1924123"	""	"4930447F24Rik"
"12955"	"MGI:1924124"	""	"4930469K13Rik"
"12956"	"MGI:1924125"	""	"4930516K23Rik"
"12957"	"MGI:1924127"	""	"Rab36"
"12958"	"MGI:1924128"	""	"6330582A15Rik"
"12959"	"MGI:1924130"	""	"6430411K18Rik"
"12960"	"MGI:1924132"	""	"6430500D05Rik"
"12961"	"MGI:1924133"	""	"6430500C12Rik"
"12962"	"MGI:1924134"	""	"Cyfip2"
"12963"	"MGI:1924135"	""	"6430514K02Rik"
"12964"	"MGI:1924136"	""	"Fam81a"
"12965"	"MGI:1924139"	""	"Coq8b"
"12966"	"MGI:1924140"	""	"Memo1"
"12967"	"MGI:1924142"	""	"Rnft1"
"12968"	"MGI:1924143"	""	"Cers2"
"12969"	"MGI:1924144"	""	"Mettl15"
"12970"	"MGI:1924145"	""	"Bicd2"
"12971"	"MGI:1924147"	""	"Ralyl"
"12972"	"MGI:1924148"	""	"B3gat1"
"12973"	"MGI:1924149"	""	"Golga1"
"12974"	"MGI:1924150"	""	"Ssbp4"
"12975"	"MGI:1924151"	""	"Jade2"
"12976"	"MGI:1924155"	""	"Lrg1"
"12977"	"MGI:1924161"	""	"Brd1"
"12978"	"MGI:1924164"	""	"Mup10"
"12979"	"MGI:1924165"	""	"Mnd1"
"12980"	"MGI:1924167"	""	"Flywch2"
"12981"	"MGI:1924168"	""	"3110001N23Rik"
"12982"	"MGI:1924170"	""	"Arrdc5"
"12983"	"MGI:1924171"	""	"1700013D24Rik"
"12984"	"MGI:1924172"	""	"1700014F14Rik"
"12985"	"MGI:1924173"	""	"1700014L14Rik"
"12986"	"MGI:1924174"	""	"1700021A07Rik"
"12987"	"MGI:1924175"	""	"Spata46"
"12988"	"MGI:1924176"	""	"1700021F13Rik"
"12989"	"MGI:1924177"	""	"Tsacc"
"12990"	"MGI:1924178"	""	"1700015C17Rik"
"12991"	"MGI:1924179"	""	"1700021N20Rik"
"12992"	"MGI:1924180"	""	"1700016P22Rik"
"12993"	"MGI:1924181"	""	"1700016C23Rik"
"12994"	"MGI:1924182"	""	"Arfip2"
"12995"	"MGI:1924183"	""	"Ifi27l2a"
"12996"	"MGI:1924185"	""	"1810065K23Rik"
"12997"	"MGI:1924187"	""	"2810429I04Rik"
"12998"	"MGI:1924188"	""	"Rbm17"
"12999"	"MGI:1924189"	""	"2510042H12Rik"
"13000"	"MGI:1924191"	""	"1700014D06Rik"
"13001"	"MGI:1924192"	""	"Lypd5"
"13002"	"MGI:1924193"	""	"Psapl1"
"13003"	"MGI:1924196"	""	"2310029O18Rik"
"13004"	"MGI:1924197"	""	"Ndufaf6"
"13005"	"MGI:1924198"	""	"Rnf225"
"13006"	"MGI:1924199"	""	"2810404I24Rik"
"13007"	"MGI:1924200"	""	"2900001G08Rik"
"13008"	"MGI:1924203"	""	"Emsy"
"13009"	"MGI:1924206"	""	"2900001A22Rik"
"13010"	"MGI:1924207"	""	"2210019G11Rik"
"13011"	"MGI:1924208"	""	"2210418O10Rik"
"13012"	"MGI:1924209"	""	"Chmp5"
"13013"	"MGI:1924210"	""	"Bcas1"
"13014"	"MGI:1924211"	""	"2210420H20Rik"
"13015"	"MGI:1924213"	""	"2310076G05Rik"
"13016"	"MGI:1924214"	""	"2610028H24Rik"
"13017"	"MGI:1924217"	""	"2700049A03Rik"
"13018"	"MGI:1924218"	""	"2310046K23Rik"
"13019"	"MGI:1924219"	""	"Chst1"
"13020"	"MGI:1924221"	""	"Sult2a8"
"13021"	"MGI:1924222"	""	"Snhg20"
"13022"	"MGI:1924223"	""	"Fbxo21"
"13023"	"MGI:1924225"	""	"2900057H02Rik"
"13024"	"MGI:1924226"	""	"Arxes2"
"13025"	"MGI:1924230"	""	"Ube2ql1"
"13026"	"MGI:1924232"	""	"3110035E14Rik"
"13027"	"MGI:1924233"	""	"Scfd1"
"13028"	"MGI:1924234"	""	"Katnal2"
"13029"	"MGI:1924237"	""	"Hdhd2"
"13030"	"MGI:1924238"	""	"Rdh10"
"13031"	"MGI:1924240"	""	"1700040E09Rik"
"13032"	"MGI:1924241"	""	"1700061E18Rik"
"13033"	"MGI:1924242"	""	"Fam219aos"
"13034"	"MGI:1924243"	""	"1700061J23Rik"
"13035"	"MGI:1924245"	""	"1700095A13Rik"
"13036"	"MGI:1924246"	""	"Usp46os2"
"13037"	"MGI:1924247"	""	"1700123C12Rik"
"13038"	"MGI:1924248"	""	"Fbxw27"
"13039"	"MGI:1924251"	""	"1700110I07Rik"
"13040"	"MGI:1924252"	""	"2200002A13Rik"
"13041"	"MGI:1924256"	""	"Ddrgk1"
"13042"	"MGI:1924258"	""	"Ppp1r12c"
"13043"	"MGI:1924259"	""	"2700071L08Rik"
"13044"	"MGI:1924261"	""	"Ticrr"
"13045"	"MGI:1924262"	""	"5730596P11Rik"
"13046"	"MGI:1924264"	""	"2700079J08Rik"
"13047"	"MGI:1924265"	""	"Mpped2"
"13048"	"MGI:1924267"	""	"E130018N17Rik"
"13049"	"MGI:1924268"	""	"Col25a1"
"13050"	"MGI:1924270"	""	"Atl3"
"13051"	"MGI:1924271"	""	"Igip"
"13052"	"MGI:1924274"	""	"2700057C20Rik"
"13053"	"MGI:1924277"	""	"4432414F05Rik"
"13054"	"MGI:1924278"	""	"4921520E09Rik"
"13055"	"MGI:1924280"	""	"4833428M15Rik"
"13056"	"MGI:1924281"	""	"Slc9a8"
"13057"	"MGI:1924282"	""	"Tstd3"
"13058"	"MGI:1924283"	""	"2810428M03Rik"
"13059"	"MGI:1924284"	""	"2510039O18Rik"
"13060"	"MGI:1924285"	""	"Kdm8"
"13061"	"MGI:1924286"	""	"1700109H08Rik"
"13062"	"MGI:1924287"	""	"Mrap"
"13063"	"MGI:1924288"	""	"Arfgap2"
"13064"	"MGI:1924290"	""	"Atg16l1"
"13065"	"MGI:1924291"	""	"Arsk"
"13066"	"MGI:1924292"	""	"Hyal4"
"13067"	"MGI:1924293"	""	"4632433K11Rik"
"13068"	"MGI:1924294"	""	"Arid2"
"13069"	"MGI:1924295"	""	"Bcl7a"
"13070"	"MGI:1924298"	""	"Cep83"
"13071"	"MGI:1924299"	""	"4921528I07Rik"
"13072"	"MGI:1924301"	""	"Os9"
"13073"	"MGI:1924303"	""	"Sun1"
"13074"	"MGI:1924305"	""	"Krt76"
"13075"	"MGI:1924306"	""	"Tmco4"
"13076"	"MGI:1924307"	""	"Ston1"
"13077"	"MGI:1924308"	""	"Ccdc183"
"13078"	"MGI:1924309"	""	"4931408D14Rik"
"13079"	"MGI:1924311"	""	"4931406P16Rik"
"13080"	"MGI:1924312"	""	"5330422M15Rik"
"13081"	"MGI:1924313"	""	"5330425B07Rik"
"13082"	"MGI:1924315"	""	"Ints7"
"13083"	"MGI:1924316"	""	"5930409G06Rik"
"13084"	"MGI:1924317"	""	"Cacfd1"
"13085"	"MGI:1924318"	""	"5930436O19Rik"
"13086"	"MGI:1924319"	""	"6030400A10Rik"
"13087"	"MGI:1924320"	""	"6030442H21Rik"
"13088"	"MGI:1924322"	""	"6720420G18Rik"
"13089"	"MGI:1924327"	""	"9030205G03Rik"
"13090"	"MGI:1924330"	""	"9230110F15Rik"
"13091"	"MGI:1924332"	""	"2900011L18Rik"
"13092"	"MGI:1924333"	""	"3010023C09Rik"
"13093"	"MGI:1924337"	""	"Ankrd11"
"13094"	"MGI:1924338"	""	"3010031K01Rik"
"13095"	"MGI:1924339"	""	"5730564C23Rik"
"13096"	"MGI:1924340"	""	"Ocel1"
"13097"	"MGI:1924343"	""	"A330094K24Rik"
"13098"	"MGI:1924344"	""	"Adat3"
"13099"	"MGI:1924345"	""	"D330022H12Rik"
"13100"	"MGI:1924346"	""	"5730585A16Rik"
"13101"	"MGI:1924348"	""	"Colgalt1"
"13102"	"MGI:1924353"	""	"5330439A09Rik"
"13103"	"MGI:1924356"	""	"Tmem181a"
"13104"	"MGI:1924360"	""	"Gpbp1l1"
"13105"	"MGI:1924362"	""	"5930427J20Rik"
"13106"	"MGI:1924363"	""	"Klhl2"
"13107"	"MGI:1924364"	""	"6030426L16Rik"
"13108"	"MGI:1924365"	""	"6030451C04Rik"
"13109"	"MGI:1924366"	""	"Mtmr2"
"13110"	"MGI:1924367"	""	"Zfp934"
"13111"	"MGI:1924368"	""	"6720490N10Rik"
"13112"	"MGI:1924369"	""	"7630403G23Rik"
"13113"	"MGI:1924370"	""	"9030201C23Rik"
"13114"	"MGI:1924373"	""	"9130214F15Rik"
"13115"	"MGI:1924374"	""	"9130221H12Rik"
"13116"	"MGI:1924375"	""	"Il33"
"13117"	"MGI:1924376"	""	"9930101C24Rik"
"13118"	"MGI:1924377"	""	"A930001A20Rik"
"13119"	"MGI:1924378"	""	"Crebrf"
"13120"	"MGI:1924382"	""	"2810433D01Rik"
"13121"	"MGI:1924384"	""	"Hnrnpa0"
"13122"	"MGI:1924385"	""	"3010033E01Rik"
"13123"	"MGI:1924386"	""	"Cep78"
"13124"	"MGI:1924393"	""	"Trip11"
"13125"	"MGI:1924398"	""	"6720427I07Rik"
"13126"	"MGI:1924399"	""	"Pacs2"
"13127"	"MGI:1924403"	""	"9430025N12Rik"
"13128"	"MGI:1924407"	""	"Dpcd"
"13129"	"MGI:1924408"	""	"Coq6"
"13130"	"MGI:1924410"	""	"6030407O03Rik"
"13131"	"MGI:1924412"	""	"A430102J17Rik"
"13132"	"MGI:1924413"	""	"A930017D03Rik"
"13133"	"MGI:1924414"	""	"A930024E05Rik"
"13134"	"MGI:1924415"	""	"Atp6v0d2"
"13135"	"MGI:1924416"	""	"8030423J24Rik"
"13136"	"MGI:1924417"	""	"8030476L19Rik"
"13137"	"MGI:1924418"	""	"8030450C14Rik"
"13138"	"MGI:1924419"	""	"8030459D09Rik"
"13139"	"MGI:1924421"	""	"8030455M16Rik"
"13140"	"MGI:1924423"	""	"8030443G20Rik"
"13141"	"MGI:1924427"	""	"Sobp"
"13142"	"MGI:1924428"	""	"5930412I24Rik"
"13143"	"MGI:1924430"	""	"5930420B01Rik"
"13144"	"MGI:1924434"	""	"Pimreg"
"13145"	"MGI:1924437"	""	"Lncbate1"
"13146"	"MGI:1924438"	""	"A430105D02Rik"
"13147"	"MGI:1924439"	""	"A430105J06Rik"
"13148"	"MGI:1924441"	""	"A930005N03Rik"
"13149"	"MGI:1924443"	""	"A930030B08Rik"
"13150"	"MGI:1924444"	""	"Tmem139"
"13151"	"MGI:1924446"	""	"Nxnl1"
"13152"	"MGI:1924448"	""	"4930407I19Rik"
"13153"	"MGI:1924450"	""	"5430403G16Rik"
"13154"	"MGI:1924451"	""	"8030431A06Rik"
"13155"	"MGI:1924453"	""	"9330159N22Rik"
"13156"	"MGI:1924456"	""	"Atp13a4"
"13157"	"MGI:1924457"	""	"8030425K09Rik"
"13158"	"MGI:1924459"	""	"8030453O22Rik"
"13159"	"MGI:1924460"	""	"8030448I15Rik"
"13160"	"MGI:1924461"	""	"Rarres1"
"13161"	"MGI:1924462"	""	"Wipf2"
"13162"	"MGI:1924465"	""	"Krtap5-3"
"13163"	"MGI:1924466"	""	"A930002H02Rik"
"13164"	"MGI:1924467"	""	"Rspo4"
"13165"	"MGI:1924470"	""	"Tmem200a"
"13166"	"MGI:1924473"	""	"4930407G08Rik"
"13167"	"MGI:1924475"	""	"9330161L09Rik"
"13168"	"MGI:1924476"	""	"9330169L03Rik"
"13169"	"MGI:1924477"	""	"9330166H04Rik"
"13170"	"MGI:1924478"	""	"Dhrs13os"
"13171"	"MGI:1924480"	""	"A930002I21Rik"
"13172"	"MGI:1924483"	""	"Fam118b"
"13173"	"MGI:1924486"	""	"Sccpdh"
"13174"	"MGI:1924487"	""	"Cc2d2a"
"13175"	"MGI:1924488"	""	"Nipal2"
"13176"	"MGI:1924489"	""	"Tmem44"
"13177"	"MGI:1924491"	""	"9430013L14Rik"
"13178"	"MGI:1924494"	""	"9430012M22Rik"
"13179"	"MGI:1924495"	""	"9330199C07Rik"
"13180"	"MGI:1924496"	""	"9330177L23Rik"
"13181"	"MGI:1924497"	""	"9430006E15Rik"
"13182"	"MGI:1924498"	""	"9430014N10Rik"
"13183"	"MGI:1924500"	""	"9430019H13Rik"
"13184"	"MGI:1924501"	""	"9430020M11Rik"
"13185"	"MGI:1924502"	""	"9430038I01Rik"
"13186"	"MGI:1924503"	""	"9430031K09Rik"
"13187"	"MGI:1924504"	""	"Yif1b"
"13188"	"MGI:1924505"	""	"9430014F16Rik"
"13189"	"MGI:1924507"	""	"9430024E24Rik"
"13190"	"MGI:1924508"	""	"9430014K20Rik"
"13191"	"MGI:1924511"	""	"A030007N12Rik"
"13192"	"MGI:1924514"	""	"Zfp142"
"13193"	"MGI:1924515"	""	"9430002A10Rik"
"13194"	"MGI:1924516"	""	"9430013L17Rik"
"13195"	"MGI:1924517"	""	"9430018C23Rik"
"13196"	"MGI:1924519"	""	"9430019J16Rik"
"13197"	"MGI:1924520"	""	"9430007M09Rik"
"13198"	"MGI:1924521"	""	"9430024F10Rik"
"13199"	"MGI:1924522"	""	"9430027B09Rik"
"13200"	"MGI:1924523"	""	"9430032J07Rik"
"13201"	"MGI:1924526"	""	"9430022A06Rik"
"13202"	"MGI:1924528"	""	"9430024C03Rik"
"13203"	"MGI:1924529"	""	"9430019C24Rik"
"13204"	"MGI:1924530"	""	"9430040K09Rik"
"13205"	"MGI:1924533"	""	"9430022A07Rik"
"13206"	"MGI:1924535"	""	"9430037O13Rik"
"13207"	"MGI:1924536"	""	"Nkrf"
"13208"	"MGI:1924538"	""	"9430021M05Rik"
"13209"	"MGI:1924539"	""	"9430034F23Rik"
"13210"	"MGI:1924540"	""	"9430078K24Rik"
"13211"	"MGI:1924541"	""	"9430079G20Rik"
"13212"	"MGI:1924544"	""	"9430064K01Rik"
"13213"	"MGI:1924546"	""	"Fam162b"
"13214"	"MGI:1924550"	""	"Raph1"
"13215"	"MGI:1924551"	""	"9430031J08Rik"
"13216"	"MGI:1924552"	""	"9430078K10Rik"
"13217"	"MGI:1924554"	""	"9430068D22Rik"
"13218"	"MGI:1924555"	""	"Wdr82"
"13219"	"MGI:1924557"	""	"Lrrc39"
"13220"	"MGI:1924558"	""	"Tspan9"
"13221"	"MGI:1924561"	""	"C030011I16Rik"
"13222"	"MGI:1924562"	""	"C030010L15Rik"
"13223"	"MGI:1924565"	""	"C030008P14Rik"
"13224"	"MGI:1924566"	""	"C030011L09Rik"
"13225"	"MGI:1924567"	""	"Miga1"
"13226"	"MGI:1924568"	""	"Ankrd55"
"13227"	"MGI:1924569"	""	"C030007D22Rik"
"13228"	"MGI:1924573"	""	"9430041J12Rik"
"13229"	"MGI:1924574"	""	"Sorbs2"
"13230"	"MGI:1924578"	""	"C030009O12Rik"
"13231"	"MGI:1924579"	""	"C030010C08Rik"
"13232"	"MGI:1924580"	""	"C030011G24Rik"
"13233"	"MGI:1924581"	""	"C030007H22Rik"
"13234"	"MGI:1924582"	""	"C030012D19Rik"
"13235"	"MGI:1924583"	""	"C030007I01Rik"
"13236"	"MGI:1924586"	""	"9430030N17Rik"
"13237"	"MGI:1924587"	""	"Akr1c21"
"13238"	"MGI:1924588"	""	"9430052A13Rik"
"13239"	"MGI:1924589"	""	"9430051O21Rik"
"13240"	"MGI:1924590"	""	"9530022L04Rik"
"13241"	"MGI:1924591"	""	"9530026F06Rik"
"13242"	"MGI:1924595"	""	"9430041P20Rik"
"13243"	"MGI:1924596"	""	"Adtrp"
"13244"	"MGI:1924597"	""	"B230204H03Rik"
"13245"	"MGI:1924598"	""	"B230206L02Rik"
"13246"	"MGI:1924601"	""	"Zbtb5"
"13247"	"MGI:1924602"	""	"Axdnd1"
"13248"	"MGI:1924603"	""	"9430095M17Rik"
"13249"	"MGI:1924606"	""	"9430065F17Rik"
"13250"	"MGI:1924608"	""	"9430069I07Rik"
"13251"	"MGI:1924609"	""	"9430063H18Rik"
"13252"	"MGI:1924611"	""	"9430085M18Rik"
"13253"	"MGI:1924612"	""	"9430093N23Rik"
"13254"	"MGI:1924613"	""	"9530004P13Rik"
"13255"	"MGI:1924615"	""	"9430083B18Rik"
"13256"	"MGI:1924616"	""	"9530002O20Rik"
"13257"	"MGI:1924618"	""	"9430091E24Rik"
"13258"	"MGI:1924619"	""	"9430087D07Rik"
"13259"	"MGI:1924620"	""	"9530004M14Rik"
"13260"	"MGI:1924621"	""	"Sec24a"
"13261"	"MGI:1924624"	""	"9430082L08Rik"
"13262"	"MGI:1924625"	""	"9430085L16Rik"
"13263"	"MGI:1924626"	""	"C030013D06Rik"
"13264"	"MGI:1924627"	""	"Kcnt1"
"13265"	"MGI:1924628"	""	"C030026M15Rik"
"13266"	"MGI:1924631"	""	"C030014I23Rik"
"13267"	"MGI:1924632"	""	"C030018K13Rik"
"13268"	"MGI:1924633"	""	"C030029H02Rik"
"13269"	"MGI:1924634"	""	"C030017D09Rik"
"13270"	"MGI:1924635"	""	"C030018P15Rik"
"13271"	"MGI:1924638"	""	"C030018G05Rik"
"13272"	"MGI:1924639"	""	"C030032F19Rik"
"13273"	"MGI:1924640"	""	"9430099N05Rik"
"13274"	"MGI:1924641"	""	"9530003O04Rik"
"13275"	"MGI:1924643"	""	"9530006C21Rik"
"13276"	"MGI:1924644"	""	"9530025H10Rik"
"13277"	"MGI:1924645"	""	"9530018H14Rik"
"13278"	"MGI:1924647"	""	"9530003J23Rik"
"13279"	"MGI:1924648"	""	"9530014B07Rik"
"13280"	"MGI:1924650"	""	"9530006O14Rik"
"13281"	"MGI:1924651"	""	"9430087J23Rik"
"13282"	"MGI:1924652"	""	"9530018F02Rik"
"13283"	"MGI:1924656"	""	"9530004M16Rik"
"13284"	"MGI:1924657"	""	"Rab35"
"13285"	"MGI:1924658"	""	"9530013L04Rik"
"13286"	"MGI:1924659"	""	"9530026P05Rik"
"13287"	"MGI:1924660"	""	"9530027D23Rik"
"13288"	"MGI:1924661"	""	"Esrp2"
"13289"	"MGI:1924662"	""	"Wdr17"
"13290"	"MGI:1924664"	""	"C030013G03Rik"
"13291"	"MGI:1924665"	""	"C030015E24Rik"
"13292"	"MGI:1924667"	""	"C030013C21Rik"
"13293"	"MGI:1924668"	""	"C030015A19Rik"
"13294"	"MGI:1924670"	""	"C030032G21Rik"
"13295"	"MGI:1924671"	""	"C030013E06Rik"
"13296"	"MGI:1924672"	""	"C330018D20Rik"
"13297"	"MGI:1924674"	""	"Spinkl"
"13298"	"MGI:1924675"	""	"9430081G06Rik"
"13299"	"MGI:1924676"	""	"9430099H24Rik"
"13300"	"MGI:1924677"	""	"9430092D12Rik"
"13301"	"MGI:1924678"	""	"9430083A17Rik"
"13302"	"MGI:1924680"	""	"9430081H08Rik"
"13303"	"MGI:1924681"	""	"9530001D17Rik"
"13304"	"MGI:1924682"	""	"9530002B09Rik"
"13305"	"MGI:1924683"	""	"Redrum"
"13306"	"MGI:1924685"	""	"9430076D03Rik"
"13307"	"MGI:1924686"	""	"9530001N24Rik"
"13308"	"MGI:1924687"	""	"9430087B13Rik"
"13309"	"MGI:1924689"	""	"9530025L08Rik"
"13310"	"MGI:1924690"	""	"9430087N24Rik"
"13311"	"MGI:1924691"	""	"9430099M06Rik"
"13312"	"MGI:1924692"	""	"9530020I12Rik"
"13313"	"MGI:1924695"	""	"9530015I06Rik"
"13314"	"MGI:1924696"	""	"Heg1"
"13315"	"MGI:1924697"	""	"9430096G21Rik"
"13316"	"MGI:1924699"	""	"9530007D14Rik"
"13317"	"MGI:1924700"	""	"9530013E20Rik"
"13318"	"MGI:1924701"	""	"9530022J15Rik"
"13319"	"MGI:1924703"	""	"Dmrta2os"
"13320"	"MGI:1924705"	""	"Rlf"
"13321"	"MGI:1924709"	""	"Ssc4d"
"13322"	"MGI:1924710"	""	"9430090L19Rik"
"13323"	"MGI:1924712"	""	"Tmem116"
"13324"	"MGI:1924713"	""	"C030014O09Rik"
"13325"	"MGI:1924714"	""	"Prr5"
"13326"	"MGI:1924715"	""	"C030027H14Rik"
"13327"	"MGI:1924718"	""	"C030032O16Rik"
"13328"	"MGI:1924719"	""	"C030034E14Rik"
"13329"	"MGI:1924720"	""	"C030026O17Rik"
"13330"	"MGI:1924722"	""	"C030024C20Rik"
"13331"	"MGI:1924725"	""	"C030037F17Rik"
"13332"	"MGI:1924726"	""	"C030046M01Rik"
"13333"	"MGI:1924730"	""	"Kidins220"
"13334"	"MGI:1924731"	""	"C030048H21Rik"
"13335"	"MGI:1924732"	""	"C030041M11Rik"
"13336"	"MGI:1924735"	""	"Stk31"
"13337"	"MGI:1924737"	""	"C330004M20Rik"
"13338"	"MGI:1924742"	""	"8030456M14Rik"
"13339"	"MGI:1924748"	""	"Actr5"
"13340"	"MGI:1924750"	""	"Ppfia1"
"13341"	"MGI:1924752"	""	"9530010C24Rik"
"13342"	"MGI:1924753"	""	"Alg9"
"13343"	"MGI:1924755"	""	"Dnhd1"
"13344"	"MGI:1924756"	""	"8030497O21Rik"
"13345"	"MGI:1924758"	""	"9330118I20Rik"
"13346"	"MGI:1924759"	""	"9330153N18Rik"
"13347"	"MGI:1924760"	""	"9330179A15Rik"
"13348"	"MGI:1924761"	""	"9330185C12Rik"
"13349"	"MGI:1924766"	""	"9330198N18Rik"
"13350"	"MGI:1924767"	""	"Zfyve26"
"13351"	"MGI:1924768"	""	"9330179C17Rik"
"13352"	"MGI:1924769"	""	"Zfp266"
"13353"	"MGI:1924772"	""	"Tmem213"
"13354"	"MGI:1924774"	""	"C030017B01Rik"
"13355"	"MGI:1924775"	""	"C030013C02Rik"
"13356"	"MGI:1924776"	""	"C030015D21Rik"
"13357"	"MGI:1924778"	""	"C030014A21Rik"
"13358"	"MGI:1924779"	""	"C030014C12Rik"
"13359"	"MGI:1924781"	""	"Anks1b"
"13360"	"MGI:1924782"	""	"Jrkl"
"13361"	"MGI:1924783"	""	"C030034I22Rik"
"13362"	"MGI:1924785"	""	"Gprin3"
"13363"	"MGI:1924788"	""	"C330004P14Rik"
"13364"	"MGI:1924792"	""	"Nxpe4"
"13365"	"MGI:1924793"	""	"8030442B05Rik"
"13366"	"MGI:1924794"	""	"8030479D07Rik"
"13367"	"MGI:1924796"	""	"8030443L12Rik"
"13368"	"MGI:1924797"	""	"8030498B09Rik"
"13369"	"MGI:1924798"	""	"8030487O14Rik"
"13370"	"MGI:1924799"	""	"9330109K16Rik"
"13371"	"MGI:1924802"	""	"Shisa4"
"13372"	"MGI:1924804"	""	"9330154F10Rik"
"13373"	"MGI:1924807"	""	"9330182L19Rik"
"13374"	"MGI:1924808"	""	"9330179D12Rik"
"13375"	"MGI:1924809"	""	"Agl"
"13376"	"MGI:1924810"	""	"9330198I05Rik"
"13377"	"MGI:1924814"	""	"R3hdm4"
"13378"	"MGI:1924817"	""	"Tram2"
"13379"	"MGI:1924818"	""	"9330115C17Rik"
"13380"	"MGI:1924819"	""	"Limch1"
"13381"	"MGI:1924820"	""	"3930401B19Rik"
"13382"	"MGI:1924823"	""	"Vps33a"
"13383"	"MGI:1924825"	""	"Kmt2e"
"13384"	"MGI:1924827"	""	"Spns3"
